@relation 'Real-Time Air Quality Prediction System-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute City=Delhi numeric
@attribute City=Mumbai numeric
@attribute City=Kolkata numeric
@attribute City=Chennai numeric
@attribute City=Bengaluru numeric
@attribute City=Beijing numeric
@attribute City=Shanghai numeric
@attribute City=Guangzhou numeric
@attribute City=Los_Angeles numeric
@attribute City=New_York numeric
@attribute City=London numeric
@attribute City=Paris numeric
@attribute City=Tokyo numeric
@attribute City=Seoul numeric
@attribute City=Singapore numeric
@attribute City=Sydney numeric
@attribute City=Dubai numeric
@attribute City=Mexico_City numeric
@attribute City=Johannesburg numeric
@attribute City=Cairo numeric
@attribute PM2_5 numeric
@attribute PM10 numeric
@attribute NO2 numeric
@attribute SO2 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Temperature_C numeric
@attribute Humidity_percent numeric
@attribute Wind_Speed_mps numeric
@attribute Atmospheric_Pressure_hPa numeric
@attribute Air_Quality_Level {Good,Moderate,Unhealthy,Very_Unhealthy,Hazardous}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.51,103.11,32.39,5.88,0.58,52.51,8.00,63.22,1.61,1014.32,Unhealthy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.46,220.29,37.58,14.51,1.82,59.31,27.79,67.15,3.95,1007.84,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63.10,135.98,17.85,6.66,0.66,52.62,36.68,23.40,3.78,1008.43,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.25,142.02,37.05,8.46,0.84,53.03,21.77,50.16,2.19,1008.75,Unhealthy
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.06,137.30,31.95,12.49,1.34,55.25,22.02,54.84,2.93,1008.75,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.31,23.89,21.21,3.20,0.41,60.30,16.84,71.82,2.11,1017.12,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.17,119.13,43.95,5.97,0.95,54.68,10.22,30.43,2.04,1015.60,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.62,173.08,40.33,7.76,1.07,50.54,30.57,69.01,2.20,1010.90,Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.17,36.90,25.58,1.00,0.48,46.15,20.35,64.68,1.88,1018.06,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.83,195.21,25.01,11.63,0.85,43.51,31.36,34.44,3.45,1006.81,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.83,52.99,22.59,3.87,0.65,53.14,15.13,52.34,3.04,1018.93,Good
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69,96.82,21.56,8.07,1.21,36.74,32.27,68.99,3.70,1007.20,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.91,105.52,12.89,5.04,0.34,56.30,18.97,56.10,5.73,1016.29,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68.28,98.51,27.45,7.03,1.14,60.69,35.74,38.80,3.19,1000.05,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.72,51.71,12.03,5.10,1.04,52.84,14.37,54.00,3.41,1016.86,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.59,107.35,36.24,2.09,0.69,63.81,12.71,58.85,2.09,1018.45,Moderate
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.90,13.07,19.43,5.06,0.30,50.73,19.31,62.35,2.59,1018.93,Good
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.58,91.54,31.96,2.99,0.29,67.20,18.27,46.37,2.66,1015.77,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.55,74.82,17.66,2.97,0.22,77.53,16.03,53.20,2.66,1023.70,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.10,180.82,43.85,10.92,1.92,75.35,17.36,47.94,2.55,1014.10,Unhealthy
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.43,93.60,27.03,5.80,0.55,54.31,25.64,67.78,3.19,1006.10,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94.83,168.48,34.21,9.92,1.26,51.39,15.96,45.93,2.37,1008.59,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.27,125.05,25.33,6.54,0.93,71.63,9.95,53.74,2.16,1014.03,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.49,126.76,17.80,5.40,0.48,72.97,14.32,44.90,2.18,1014.92,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.91,220.54,53.60,17.24,1.82,50.26,18.41,30.16,3.23,1018.29,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.05,161.64,37.94,9.66,1.12,53.07,33.74,37.23,2.73,1007.68,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.14,80.35,28.49,4.74,0.44,46.93,14.55,42.82,4.09,1018.85,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.12,48.79,8.94,3.56,0.44,59.32,16.56,45.41,4.27,1016.71,Good
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.89,57.14,26.31,4.95,0.10,53.69,17.36,57.05,3.75,1012.27,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68.85,133.97,32.92,10.54,0.88,65.42,15.75,45.51,2.04,1013.69,Moderate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.59,180.02,45.20,13.23,1.71,56.34,28.91,43.68,2.92,1005.65,Unhealthy
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.32,54.50,17.72,4.23,0.52,47.58,15.52,43.02,4.49,1014.34,Good
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.57,44.16,13.95,1.81,0.55,58.45,17.85,75.58,1.60,1017.03,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71,171.60,40.55,14.37,1.86,55.19,21.38,42.90,1.64,1006.00,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.94,102.06,30.90,3.18,1.04,55.92,13.83,29.86,2.85,1015.33,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.41,96.82,16.89,5.01,0.24,62.20,16.49,53.95,2.68,1018.29,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95.51,165.81,33.87,9.24,0.51,49.49,32.05,35.27,1.95,1009.55,Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.87,63.12,27.78,2.96,0.17,43.31,15.28,60.06,3.09,1017.05,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27.64,58.86,25.10,4.68,0.48,50.38,29.42,68.20,1.97,1008.58,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.80,95.36,19.92,1.19,0.37,56.09,35.26,66.14,3.18,1009.28,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31.67,39.27,16.78,3.93,0.70,63.92,29.13,59.26,2.38,1006.11,Good
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.08,162.50,49.09,11.76,1.29,59.25,17.58,68.09,2.55,1012.20,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.94,200.20,34.90,7.17,1.05,33.83,35.86,41.07,4.14,1001.74,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.07,66.43,11.53,7.17,0.47,47.29,19.68,49.79,1.84,1018.61,Good
